Coor_ID,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32
2585,18.95610824,18.90841736,18.63394115,18.88507927,18.89167482,19.01496081,18.97843163,19.01496081,18.98401246,18.40766317,18.96371848,18.79477102,18.55783869,18.62379415,18.77244763,19.27117242,18.98096837,18.8414472,19.16564368,19.16564368,18.91501291,18.91501291,19.27370917,19.00126236,18.98147572,18.74099195,18.75773448,18.94849798,18.66336744,18.66336744,18.66286009
2586,20.20443701,20.15252539,19.8605225,20.12819182,20.13522152,0,20.22768911,20.26662282,20.23309657,19.6198905,20.21254821,20.03193902,19.77941059,19.84970758,20.00760544,20.5396996,20.23039283,20.08168766,20.42722441,20.42722441,20.16063658,20.16063658,20.54240333,20.25202268,0,0,0,20.19578508,0,19.89188578,19.89134503
2587,21.34588334,21.21224908,20.87597269,21.27194634,21.16460079,21.45268122,21.33602507,21.45268122,21.45213354,20.63827895,21.32835754,21.00905927,20.94771895,20.95702953,20.95648185,21.67887365,21.3234284,21.25222981,21.53921488,21.53921488,21.2292272,21.2292272,21.65422798,21.31795159,21.26482649,21.11585714,21.07478103,21.29494897,21.0698519,21.0698519,21.03260957
2588,16.30467197,15.50849887,15.50651341,15.99394607,15.78646455,16.98469513,15.67428554,16.98469513,16.84025225,14.68105465,15.94083477,16.00139157,16.08031397,15.91800188,15.49708243,16.38557984,15.62713066,16.30119741,16.68141473,16.68141473,15.39483078,15.39483078,16.88244348,16.50570072,16.07634303,16.25453888,16.40990184,15.88325617,15.57153752,15.57153752,16.13987804
2589,18.71258781,18.83831743,18.36683134,18.89602939,18.55903277,19.27373356,19.16088606,19.27373356,19.35308751,17.97469917,18.64147842,18.63581029,18.8182213,18.51832523,18.427635,18.9661082,18.71516423,19.061436,19.24848457,19.24848457,18.60128617,18.60128617,19.59939391,19.07431813,18.9027281,18.84604671,18.79348761,19.047008,18.09939823,18.09939823,18.68939996
2590,16.40556498,15.96814878,15.8329921,16.31562435,16.07971449,17.09117802,16.16670625,17.09117802,16.91178824,15.05399807,16.13033681,16.21831153,16.31660731,16.07922301,15.78138681,16.40015871,15.93915154,16.55694048,16.83364309,16.83364309,15.78089533,15.78089533,17.1010076,16.68177612,16.29252485,16.37460182,16.55055125,0,15.60396293,15.60396293,16.22715815
2591,17.27667148,17.25073887,16.87425302,17.18683352,17.18451811,17.41328073,17.3123288,17.41328073,17.45958895,16.72699288,17.31695962,17.06550597,17.00576838,16.92611823,17.09884789,17.4998771,17.40262983,17.27898688,17.50172943,17.50172943,17.23545716,17.23545716,17.7161365,17.34335531,17.31557037,17.10625722,17.12385433,17.30630874,16.97844652,16.97844652,17.08264002
2592,16.70834369,16.52811173,16.31846366,16.61962847,16.49636101,16.94694093,16.66071762,16.94694093,16.87083261,15.94445899,16.61636002,16.4454665,16.4454665,16.37075894,16.33387209,16.84515189,16.70320754,16.7190829,16.87923721,16.87923721,16.46507723,16.46507723,17.16079129,16.706476,16.61869463,16.62709923,16.6308346,16.63970612,16.46741184,16.46741184,16.63643767
2593,18.96277163,18.36177259,18.25079266,18.83927088,18.52169753,19.71800431,18.64519828,19.71800431,19.5461277,17.39027131,18.55243043,18.66113386,18.75048693,18.55869084,18.16087045,18.93716088,18.37144776,19.11302139,19.40782963,19.40782963,18.1415201,18.1415201,19.79256007,19.21489528,18.81195274,18.88593937,19.14318517,18.87797157,18.03907709,18.03907709,18.71064798
2594,17.92339791,17.85562459,17.51099008,17.83447547,17.82197826,18.05654122,17.9373371,18.05654122,18.08153564,17.34564242,17.94310504,17.69652553,17.61817766,17.56338222,17.72055863,18.17334204,18.02433688,17.89792283,18.1348891,18.1348891,17.86764114,17.86764114,18.37089404,17.97819335,17.94214371,17.7258459,17.74939833,17.94310504,17.61096774,17.61096774,17.70421612
2595,17.53284913,17.53526993,17.36194102,17.55173133,17.5071887,17.54204815,17.59675812,17.54204815,17.40648363,17.17311901,17.51590356,17.38372817,17.09323277,17.35855189,17.40987276,17.85142574,17.43504902,17.44908963,17.66260374,17.66260374,17.39244303,17.39244303,17.71925034,17.5875591,17.47281342,17.33918554,17.38324401,17.43262822,17.27721319,17.27721319,17.23896463
2596,17.92459899,17.96918631,17.60257944,17.9047824,17.92311274,18.04498476,18.00386534,18.04498476,18.0093149,17.52232226,17.98652582,17.83839683,17.60109319,17.67490998,17.84087391,18.20648995,18.08115003,17.82105731,18.14159062,18.14159062,17.93401187,17.93401187,18.3362886,17.99544329,18.00832407,17.76061673,17.80173614,18.00832407,17.67144208,17.67144208,17.74575428
2597,19.31603182,19.20146094,19.0270242,19.24945686,19.2308778,19.35783471,19.30467796,19.35783471,19.26390724,18.7297592,19.2788737,19.09205092,18.86600565,19.00741296,19.068311,19.66387316,19.19475183,19.1617224,19.48117905,19.48117905,19.17359235,19.17359235,19.57717087,19.32790179,19.27113243,19.08430963,19.09050266,19.24945686,19.02134726,19.02134726,18.98057654
2598,16.01968886,15.94802104,15.76563288,15.96990762,15.96218294,16.07247415,16.03041758,16.07247415,16.02655524,15.5583541,16.02097631,15.87120344,15.68409464,15.76005395,15.85618324,16.30721844,16.00080632,15.90639363,16.1930649,16.1930649,15.95703317,15.95703317,16.28490271,16.04887097,16.02097631,15.8338675,15.84674197,16.00724356,15.76949521,15.76949521,15.77121181
2599,17.06274519,16.98641102,16.7921474,17.00972265,17.00149502,17.11896738,17.07371538,17.11896738,17.06960157,16.57182961,17.06411647,16.90459176,16.70530013,16.78620523,16.88813649,17.36899609,17.04309029,16.94207321,17.24740991,17.24740991,16.99600994,16.99600994,17.34522736,17.09382738,17.06411647,16.86528194,16.87853758,17.04994665,16.79626122,16.79626122,16.79808959
2600,18.31739859,17.39540391,17.50805569,17.80773131,17.82632432,18.85222114,17.52774241,18.85222114,18.74066305,16.57293653,18.06147124,17.93022645,17.98491178,17.79187256,17.57805291,18.35294406,17.77874808,18.25068249,18.62910498,18.62910498,17.39376335,17.39376335,18.83690925,18.35075664,17.98108381,18.13857757,18.20037198,17.71367254,17.69125154,17.69125154,18.21240276
2601,18.62944885,18.41436043,18.3786847,18.3916107,18.72613523,18.68011872,18.78094141,18.68011872,18.71476036,18.02761492,18.97276305,18.07776774,18.67132905,18.54051806,18.52966023,18.61290358,18.61445471,18.41591154,18.77473693,18.77473693,18.49708675,18.49708675,18.94691107,18.62427846,18.59946056,18.37558247,18.5829153,19.1397668,18.42366714,18.42366714,18.65168155
2602,18.20056271,18.11265605,17.89216092,18.12771189,18.20347673,18.24233052,18.55121798,18.24233052,18.24621589,17.76442914,18.50702182,17.69886341,18.25738634,18.00240848,18.02669209,18.30741058,18.22727467,18.15539519,18.33266553,18.33266553,18.06020346,18.06020346,18.50945017,18.16073759,18.11654143,17.90867376,18.12139815,18.60075654,17.98006757,17.98006757,18.17239373
2603,18.50671359,18.15104796,18.08633365,18.20944867,18.4940864,18.69559519,18.88395065,18.69559519,18.81607954,17.70120461,18.67454988,17.90797471,18.56143137,18.30783547,18.2389121,18.38465082,18.35623966,18.34098183,18.81239662,18.81239662,18.07528487,18.07528487,19.06599253,18.48514215,18.49671707,18.1452605,18.56300978,19.0286371,18.32414558,18.32414558,18.52881116
2604,20.48895593,20.2744996,20.08349943,20.16280361,20.59674256,20.54759632,20.67772216,20.54759632,20.66655256,19.77186759,20.86425449,19.81542904,20.55709048,20.33258152,20.29572184,20.39904065,20.5453624,20.23987384,20.71681576,20.71681576,20.3275552,20.3275552,20.90669897,20.40685936,20.45377169,20.10583864,20.43534184,21.12953248,20.1767656,20.1767656,20.47499392
2605,18.18765497,18.11894209,17.83667554,17.93554299,18.25191881,18.29739783,18.52083825,18.29739783,18.42988021,17.63201994,18.48178562,17.63498596,18.34485421,18.05319524,18.04083681,18.14662498,18.27762435,18.0527009,18.48920067,18.48920067,18.08928186,18.08928186,18.59597751,18.14464764,18.18419461,17.85298867,18.17282485,18.7630635,17.97014659,17.97014659,18.22324725
2606,17.68156287,17.50071823,17.47405213,17.4861731,17.73828894,17.66556322,17.77610631,17.66556322,17.72325895,17.18024022,17.94676934,17.21320921,17.711138,17.60011007,17.6170794,17.70095639,17.73247088,17.53126304,17.80131789,17.80131789,17.60495844,17.60495844,17.91137616,17.65247259,17.67380547,17.41781091,17.62192778,18.13488655,17.46387054,17.46387054,17.66556322
2607,19.13087803,19.17663917,18.70758753,19.32263897,19.35695983,19.39345978,19.35151207,19.39345978,19.34715387,18.9897812,19.27360919,18.99304985,19.23601969,18.79856503,18.95001259,19.45338507,19.29540021,19.24745996,19.2845047,19.2845047,18.92931113,18.92931113,19.56887746,18.99250507,19.21477344,19.17609439,18.97452749,19.25835547,18.68525175,18.68525175,18.35511784
2608,16.30488986,16.10138924,15.90266563,16.35074915,16.41810499,16.53132012,16.29342503,16.53132012,16.46157578,15.96667756,16.29724664,15.96667756,16.21364897,15.92607298,15.75983304,16.4735183,16.20934966,16.23323471,16.37893351,16.37893351,15.87352587,15.87352587,16.54421805,16.05935156,16.19167473,16.21985908,16.11142097,16.33594042,15.82575577,15.82575577,15.63133147
2609,16.68975747,16.67615776,16.45613388,16.85878242,16.93260941,16.85489679,16.63778715,16.85489679,17.04480702,16.54744623,16.80341218,16.27593775,16.64410129,16.30362286,16.36287874,16.98263692,16.77621276,16.66498657,16.96515158,16.96515158,16.50033294,16.50033294,16.86752509,16.66935791,16.65867241,16.72618526,16.64167278,16.59941654,16.27253781,16.27253781,16.28079479
2610,15.39525672,15.02938539,15.14313242,15.87756203,15.58244671,15.39077849,15.08088502,15.39077849,15.76336718,14.98281181,15.15074541,14.76651333,15.46287798,14.88339511,15.24881863,15.72351094,15.41854351,14.67784439,15.47586485,15.47586485,15.10865005,15.10865005,15.76247153,15.57080332,15.46332581,14.99535084,15.17313655,15.20493197,14.97519881,14.97519881,15.26628372
2611,16.93548592,16.53349166,16.65862223,17.46655186,17.14190209,16.93105215,16.59014526,16.93105215,17.3414213,16.48274974,16.66699711,16.24480461,17.00987457,16.37289102,16.77439264,17.29511313,16.95864,16.14676925,17.02416112,17.02416112,16.62068894,16.62068894,17.33994337,17.12909345,17.01184512,16.49605102,16.69162911,16.72611392,16.47388222,16.47388222,16.79409823
2612,17.54957966,17.13300879,17.26267668,18.09990247,17.76297014,17.54498513,17.19171669,17.54498513,17.97023457,17.08042692,17.27135524,16.83385372,17.62615519,16.96658463,17.38264501,17.92224723,17.57357333,16.73226352,17.64147029,17.64147029,17.2233679,17.2233679,17.96870305,17.75020755,17.6281972,17.09421051,17.29688041,17.33261567,17.07123785,17.07123785,17.40306515
2613,16.81309884,16.48002195,15.76563983,17.06428806,17.30743922,17.06177617,16.77190382,17.06177617,17.568676,16.38055102,16.05802407,15.84149897,16.99445746,15.83999184,16.33835123,17.40439826,16.82565831,15.32756584,16.84625582,16.84625582,16.52272412,16.52272412,17.80579862,17.24363716,17.05926428,15.94498892,16.61616651,16.91658881,16.07309542,16.07309542,16.57698099
2614,16.83819726,16.43851233,16.56292406,17.36719202,17.03803973,16.83427878,16.49484047,16.83427878,17.24131087,16.3880619,16.57174064,16.15099387,16.91215857,16.27834446,16.67802941,17.19526872,16.86121833,16.04666436,16.93175096,16.93175096,16.52471888,16.52471888,17.24033124,17.0311824,16.91313818,16.40177658,16.58545532,16.63051783,16.39442943,16.39442943,16.69909123
2615,16.08954464,15.89758646,15.95113507,16.96674362,16.36999418,16.58600386,16.79929074,16.58600386,16.61005536,15.7142505,16.87008382,15.89214083,17.11014501,15.32171191,15.344402,16.9871647,16.34548888,17.0134852,16.82651884,16.82651884,16.4471405,16.4471405,16.86282299,16.26652736,16.45258612,16.08319141,15.93162159,16.35728773,16.24156826,16.24156826,14.33015486
2616,16.6706813,16.32570635,16.31491056,17.65996935,17.23059086,17.42638745,17.41608237,17.42638745,17.52109608,15.96306555,17.51226315,16.56076041,17.76400163,15.52338197,15.4944296,17.51128171,17.0279242,17.6530993,17.15796455,17.15796455,17.01369338,17.01369338,17.90336561,16.71141092,17.43080391,16.49549488,16.46016316,16.80170309,16.49991134,16.49991134,14.62291393
2617,18.14134413,17.86530971,17.98598049,19.13486692,18.45911053,18.68989341,18.90760361,18.68989341,18.71855271,17.72502992,19.02022968,17.92715348,19.22436443,17.14782134,17.21620144,19.09313495,18.45006022,19.16151506,18.91363715,18.91363715,18.53251859,18.53251859,18.99307875,18.27056242,18.56721144,18.09056183,17.91056125,18.42994842,18.27207081,18.27207081,15.99943769
2618,17.53610362,17.32621265,17.38797608,18.35630105,17.76745478,17.99461859,18.13489485,17.99461859,17.82607771,17.17180407,18.07888903,17.32568923,19.84961519,17.27125367,17.17023381,18.59655033,17.79781308,18.18147914,18.35525423,18.35525423,17.81874983,17.81874983,18.05324151,17.85591259,17.64183425,17.20216236,17.58164108,17.78158709,17.44345848,17.44345848,16.69287577
2619,17.85572305,17.60387859,17.73845953,18.5434712,18.13230666,18.14121275,18.21641974,18.14121275,18.24957019,17.80970825,18.24115889,17.75033431,18.53604945,17.69096036,17.36192978,18.45886333,18.22334671,18.11202057,18.17386842,18.17386842,18.14467623,18.14467623,18.11004143,17.98684051,17.99475703,17.6063525,17.79783346,17.86067088,17.63109165,17.63109165,16.72811296
2620,16.87621856,16.40061772,16.59482524,17.74577006,17.09579761,17.38641694,17.48467396,17.38641694,17.37165533,16.26591796,17.61614461,16.54592739,17.76329947,15.85167009,15.91025526,17.65996816,17.09210721,17.76468338,17.44361821,17.44361821,17.13039515,17.13039515,17.65350995,16.81809469,17.23141997,16.62204197,16.58098622,17.0814973,16.83839191,16.83839191,14.77453335
2621,19.05665622,18.76669463,18.89345379,20.09977854,19.39045537,19.63288227,19.86157694,19.63288227,19.66298756,18.61880893,19.97988549,18.83482769,20.19431975,18.01300576,18.08483594,20.05646916,19.38094843,20.12829935,19.86791489,19.86791489,19.46756719,19.46756719,19.95136468,19.19239416,19.50401045,19.00331174,18.81370115,19.35929373,19.19397865,19.19397865,16.80720917
2622,15.55189349,15.33132805,15.43416838,16.2108835,15.73411934,15.91769835,16.00339863,15.91769835,15.73321723,15.22307507,16.03361924,15.41161568,16.46302273,15.33448543,15.19736498,16.381833,15.78824583,16.0457977,16.18742868,16.18742868,15.76704629,15.76704629,15.87665243,15.8013264,15.63218112,15.30561797,15.53249817,15.66601018,15.41116462,15.41116462,14.78329734
2623,16.53232886,16.49699632,16.46496149,17.79440702,17.21212683,17.58335401,17.45615688,17.58335401,17.74258597,15.96041289,17.71808874,16.2699259,17.99886463,0,15.06013988,17.82361525,16.79567403,18.0732985,0,0,17.2733699,0,17.93997707,0,17.43354406,16.82723775,15.96088399,17.16077689,16.97139449,16.97139449,14.11087243
2624,15.97858829,15.90380992,15.82479879,16.85335427,16.23913687,16.42208524,16.53401767,16.42208524,16.5279037,15.73261915,16.61726152,16.04349029,17.1077889,15.77588715,15.59152786,16.81102689,16.36517843,16.70379752,16.68310413,16.68310413,16.23584474,16.23584474,16.51802732,16.26829574,16.18975492,15.87512135,16.06512429,16.20339375,15.89957718,15.89957718,15.0365688
2625,17.78484894,17.20353733,17.39972396,18.65802437,17.90420384,18.23520837,18.39080466,18.23520837,18.21201389,17.07161875,18.46183775,17.33883845,18.61550117,16.73723169,16.80198295,18.53142118,17.90517028,18.62854806,18.3178387,18.3178387,17.97282084,17.97282084,18.48696509,17.63311838,18.08009531,17.42630096,17.43886464,17.94044522,17.66694367,17.66694367,15.6301786
2626,18.22569772,17.71206624,17.92180325,19.16527968,18.46283505,18.77719147,18.88330544,18.77719147,18.75875853,17.56709362,19.01731794,17.87995548,19.18371261,17.11922291,17.18249275,19.07510771,18.45835136,19.18470899,18.83846855,18.83846855,18.50019913,18.50019913,19.06514395,18.16292608,18.6142841,17.95019995,17.90685761,18.44689305,18.18484633,18.18484633,15.95595469
2627,18.40350924,17.31623479,17.74307976,19.00591141,18.33564679,18.71774189,18.52202265,18.71774189,18.42613006,17.31377601,18.66414038,17.75193138,18.96362032,17.57588242,17.28918817,18.9193622,18.18172689,18.82592839,18.58349225,18.58349225,18.29876502,18.29876502,18.76986811,17.90634304,18.49989359,17.46523713,17.9924005,18.26876785,17.9171617,17.9171617,16.46057784
2628,19.8247209,19.85238855,19.79592396,20.6999222,20.15278022,20.31370434,20.53052839,20.31370434,20.42211636,19.59152211,20.48930923,19.73776542,21.03193403,19.61072007,19.46108887,20.89020789,20.20980947,20.57908794,20.63160003,20.63160003,20.13922872,20.13922872,20.40065982,20.08276412,20.00258439,19.62653016,19.80213506,19.94216727,19.77954922,19.77954922,18.96871757
2629,17.6988629,17.56268722,17.62083523,18.30270763,17.91654519,18.04824796,18.14466431,18.04824796,17.96276541,17.44738517,18.19883639,17.50652717,18.5039892,17.46726484,17.3107125,18.56710713,18.01494952,18.11434783,18.25748139,18.25748139,17.84796037,17.84796037,17.95034062,17.84895435,17.82062583,17.47720467,17.5631842,17.58206988,17.64220587,17.64220587,16.88628173
2630,19.70540469,0,19.58201592,20.26444245,19.97220587,19.8715466,19.88886434,19.8715466,19.92999392,19.51978034,19.9408175,19.42994466,20.2584895,19.53818043,19.3006029,20.31314855,19.91808799,19.90347617,19.92512331,19.92512331,19.77900502,0,19.75789904,19.70432233,19.71947534,19.267591,19.50408617,19.44834474,19.43968588,19.43968588,18.8784834
2631,16.3158292,16.00826252,16.19881039,17.00807838,16.55883376,16.64626161,16.7668672,16.64626161,16.5740776,16.07282462,16.69961501,16.17684134,17.10805997,16.16966777,15.84640892,16.97221055,16.59335656,16.78166268,16.82156565,16.82156565,16.55928211,16.55928211,16.66554057,16.3898066,16.422536,16.02709313,16.28758328,16.43643479,16.15442395,16.15442395,15.36847003
2632,17.2961104,16.79973419,17.0058485,18.19100576,17.52018879,17.85063351,17.94187219,17.85063351,17.80052315,16.66973091,18.0444566,16.96566566,18.19431494,16.24521108,16.30524896,18.10023983,17.5154614,18.20566068,0,0,17.55564424,0,18.08133026,0,17.66295604,17.03468559,16.99119358,17.5045884,17.2455273,17.2455273,0
2633,17.31064471,17.17148448,17.23612983,17.93045057,17.52530677,17.68371256,17.77648605,17.68371256,17.61956069,17.02936339,17.82040543,17.14138244,18.18557766,17.06390671,16.94744637,18.21419927,17.62104111,17.78191429,17.90380287,17.90380287,17.49273735,17.49273735,17.6787778,17.49224387,17.43746805,17.0722958,17.16901709,17.26327101,17.26672534,17.26672534,16.5398352
2634,11.29724052,11.90138573,11.54339073,13.44016835,12.96620314,13.18072511,12.75764011,13.18072511,13.45896195,11.94722376,13.41999962,11.76983059,13.88983941,10.90211671,10.98279164,13.41220716,11.74920348,13.37737025,13.00791574,13.00791574,12.43723228,12.43723228,13.8669204,12.63846123,12.86352595,12.2135427,11.43612974,12.57016257,12.52844996,12.52844996,10.43548558
2635,13.89211527,12.109683,12.25053679,14.55052489,13.2383852,14.410607,14.41996605,14.410607,14.27536863,11.76760949,14.05121924,12.68713678,14.88651501,12.73206025,12.83313805,14.4194981,13.18223085,14.64177569,14.18318193,14.18318193,13.38859805,13.38859805,14.97168243,12.88414491,14.0367127,12.36471728,13.94125033,14.11486082,13.09331982,13.09331982,12.68432905
2636,17.62841955,17.35838898,17.56003192,18.28011341,17.88185605,18.03924816,18.10813864,18.03924816,17.77726321,17.3925828,18.17904052,17.43381652,18.56372092,17.48209014,17.29905267,0,17.97739759,18.12523555,18.30575877,18.30575877,17.85067934,0,17.96231208,0,17.78882876,17.42124527,17.54746067,17.6480307,17.58919722,17.58919722,0
2637,17.66811758,17.09768541,17.02230687,18.52580307,17.84128448,18.05570586,18.50288392,18.05570586,18.52733102,16.69991085,18.24669876,17.26575917,18.51561679,16.31843434,16.4900733,18.16928297,17.7536824,18.47232506,17.93245177,17.93245177,17.72414216,17.72414216,18.70355382,17.15931247,18.06945735,17.14912617,17.43281431,17.89527181,17.09055502,17.09055502,15.69197759
2638,17.27869001,16.36595641,16.58655512,17.63092806,18.1425731,17.14345118,17.03392314,17.14345118,18.48349838,16.81743816,17.7661669,17.25143656,17.96002637,17.34605233,17.84946991,17.84072824,17.6160158,16.72025131,17.73274285,17.73274285,16.87811566,16.87811566,17.78416446,17.82478753,17.87878023,17.83095813,17.50237403,17.24423754,17.22161203,17.22161203,17.37073471
2639,17.59204144,17.34640308,17.45161216,18.37727142,18.24451834,17.38162329,17.97133597,17.38162329,18.87170893,17.6958959,18.07202963,17.3554339,18.28425396,17.58978374,18.10454059,18.00520155,18.01513545,17.45567603,17.9212149,17.9212149,17.67060959,17.67060959,18.01242621,17.92482723,17.98939761,17.94921045,17.53108339,17.88960703,17.51257021,17.51257021,17.63764709
2640,18.75393899,18.09741403,18.39060911,19.33189191,19.31870866,18.41961223,18.82090981,18.41961223,19.96785103,18.48869236,19.07666452,18.48974702,19.29076021,18.49712964,19.14574466,19.08721111,18.9232117,18.52982405,19.13308876,19.13308876,18.53826132,18.53826132,19.20164157,19.09933969,19.0455521,18.9791086,18.65532842,18.81458187,18.48869236,18.48869236,18.6136694
2641,18.14785508,17.26178977,17.85621939,18.54346524,18.53687173,17.81107925,17.99316136,17.81107925,19.18962849,17.73145004,18.32435808,17.83948204,18.52520631,17.90338829,18.3360235,18.49071721,18.19451679,18.01497064,18.44506989,18.44506989,17.90846022,17.90846022,18.46332882,18.30153441,18.33653069,18.33044438,18.07989128,18.06771867,18.0180138,18.0180138,18.01192749
2642,18.46695235,17.90061944,18.43760868,19.0063869,18.6391019,18.16764687,18.53004125,18.16764687,19.7923083,18.5168366,18.73789228,18.11336108,18.77848436,18.40679782,18.80929522,19.06996485,18.44152116,18.28502157,18.74718444,18.74718444,18.54177871,18.54177871,18.6821393,18.63616754,18.60291138,18.68409554,18.40239627,18.62638631,18.34908859,18.34908859,18.18329683
2643,18.53171221,18.09591778,18.39409292,19.08932521,18.93284697,18.18919308,18.68258373,18.18919308,19.95428795,18.55464876,18.93947308,18.27941017,19.0414133,18.47360629,18.99910811,18.98279768,18.75445159,18.45270854,18.93029846,18.93029846,18.58523083,18.58523083,18.87321195,18.79369857,18.81204781,18.69379716,18.50622716,18.67799642,18.40020933,18.40020933,18.43792722
2644,19.23584151,18.40876075,18.97216992,19.66327215,19.69982552,18.79037786,19.16565905,18.79037786,20.54298975,19.06769604,19.6267188,18.85617391,19.68666631,19.099863,19.63695373,19.74222742,19.33867829,19.01993298,19.67838088,19.67838088,19.18612893,19.18612893,19.56530915,19.46637137,19.53119267,19.4814801,19.11302221,19.25777352,19.08719117,19.08719117,19.03114267
2645,17.35621183,17.61172934,17.27751984,17.4362925,17.77235356,17.6686653,17.87557893,17.6686653,17.58025254,17.40527859,17.64135455,17.28214878,17.76078122,17.36361813,17.54368391,17.92094254,17.24974619,17.49461715,17.60478592,17.60478592,17.74689439,17.74689439,17.82882663,17.45434536,17.60987776,17.27983431,17.34556526,17.50109766,17.1488353,17.1488353,17.40805595
2646,19.18122565,19.62437755,19.12697312,19.34452042,19.63888071,19.58570248,19.90423469,19.58570248,19.61309732,19.31873703,19.50996378,19.24138688,19.64425225,19.2166778,19.6238404,19.77048338,19.13717903,19.41005318,19.5400444,19.5400444,19.61739455,19.61739455,19.79519246,19.44550533,19.40951602,19.21614065,19.3203485,19.36654372,19.01470797,19.01470797,19.39877294
2647,18.07024336,18.48772778,18.01913316,18.22408005,18.50139091,18.45129278,18.75137551,18.45129278,18.4771009,18.19979004,18.37994089,18.12641399,18.50645132,18.10364212,18.48722174,18.62537111,18.02874794,18.28581713,18.40827922,18.40827922,18.48064319,18.48064319,18.64864903,18.31921589,18.29492588,18.10313607,18.20130817,18.24482775,17.9128644,17.9128644,18.27468421
2648,17.44682566,17.79965999,17.30873999,17.5285687,17.84076241,17.74608827,18.02456876,17.74608827,17.76086668,17.50316832,17.73869907,17.39787221,17.89571958,17.42142529,17.71098958,17.93405106,17.35676978,17.68143277,17.65326145,17.65326145,17.87724659,17.87724659,18.02733972,17.44728749,17.78118698,17.46021859,17.40664689,17.70452402,17.21037125,17.21037125,17.56643835
2649,15.40186515,15.68145098,15.35215156,15.45880209,15.76260736,15.67507745,15.86798318,15.67507745,15.60539344,15.4630511,15.66275527,15.45285345,15.67762686,15.51021528,15.70269611,15.7864019,15.35087686,15.45115384,15.67422764,15.67422764,15.76303226,15.76303226,15.79405014,15.53698414,15.61984012,15.39591652,15.58287361,15.56502771,15.21405826,15.21405826,15.64151015
2650,15.61180758,15.73351113,15.06651865,15.7087901,15.65459398,15.86567357,16.09291692,15.86567357,15.85141144,14.92722513,15.65649561,14.79458729,15.84237875,15.08553483,15.62702053,15.48439918,14.86732417,15.40453124,15.34463027,15.34463027,15.61751244,15.61751244,16.10670365,15.273795,15.24812316,15.48772701,14.85020961,16.04252404,15.11263288,15.11263288,15.36412185
2651,13.65910747,14.31388128,12.71866366,14.13386383,14.13703793,14.5773325,14.61950284,14.5773325,14.56327572,13.37706502,14.46533172,13.56388413,14.50342105,13.62328536,14.14565338,14.04408182,13.18027012,13.12857745,13.35756691,13.35756691,14.23588883,14.23588883,14.44447328,13.9919357,13.87630737,13.91258293,13.74027403,14.67935751,13.4360128,13.4360128,13.4441748
2652,16.85754018,16.1530659,15.94085009,17.19256368,16.91868711,16.91714559,16.95773893,16.91714559,17.19256368,16.07598995,16.88066297,15.47890817,16.99319386,16.25275082,15.49792024,17.11497388,15.54570733,17.18536993,16.66022571,16.66022571,16.37555851,16.37555851,17.50446441,15.99274791,15.39206926,16.43156704,15.87405092,16.87346921,16.14741366,16.14741366,15.21068383
2653,18.02268386,18.28441975,18.1632167,18.33039331,18.77079921,18.55190233,18.71072012,18.55190233,18.62922152,18.2018763,18.37741174,18.10000304,18.54824534,18.33927458,17.82625135,18.72169108,17.90983965,18.54615564,18.44010297,18.44010297,18.49130081,18.49130081,18.66892596,18.45002908,17.88215102,17.8372223,18.0817181,18.12455711,17.93439372,17.93439372,17.32681121
2654,15.6389501,15.37479933,14.53543218,15.92553841,15.87148439,16.25547191,16.02905695,16.25547191,16.27331994,14.55124042,15.94032678,14.75011843,15.81182099,15.33400384,14.74756871,15.85669602,14.47117928,16.16266217,15.43344284,15.43344284,15.61957226,15.61957226,16.59254463,15.19682902,14.29065925,15.305447,15.02650786,16.03262657,14.97959304,14.97959304,13.61243427
2655,17.00089601,17.09303913,17.1435218,17.16949832,17.5400313,17.42191165,17.45965112,17.42191165,17.23468467,17.20429705,17.23762541,17.00824785,17.24497726,17.29153894,16.79847522,17.46994371,16.849448,17.20821803,17.27242414,17.27242414,17.3184957,17.3184957,17.36897836,17.2523291,16.88081588,16.73917033,17.02148117,16.93472941,16.83523443,16.83523443,16.33383862
2656,19.18502154,19.0176239,19.23977778,19.382144,19.67626323,19.57822349,19.50938707,19.57822349,19.19075791,19.22934802,19.32634478,18.98894206,19.3518977,19.43272834,18.62337898,19.62620037,18.95608831,19.32373735,19.43012089,19.43012089,19.25959432,19.25959432,19.35972002,19.3732787,18.85179071,18.75114354,18.96078171,18.97121147,19.03691896,19.03691896,18.253644
2657,17.65412444,17.71866145,17.89476244,17.86824724,18.26847676,18.07036315,18.08587204,18.07036315,17.85774121,17.92427937,17.92377908,17.70615428,17.90376761,17.97580892,17.53555643,18.06886228,17.60559661,17.78820132,17.99081752,17.99081752,17.96230118,17.96230118,18.01583187,17.95479686,17.57507911,17.44550479,17.70215197,17.64762071,17.64862128,17.64862128,17.13732806
